date,open,high,low,close,volume,prev_close,daily_return,buy_signal
2023-03-07,12720.0,12920.0,12680.0,12760.0,739900,12680.0,0.006309148264984227,False
2023-03-08,12700.0,12700.0,12420.0,12430.0,501677,12760.0,-0.02586206896551724,False
2023-03-09,12400.0,12530.0,12290.0,12410.0,460792,12430.0,-0.0016090104585679806,False
2023-03-10,12300.0,12350.0,12100.0,12140.0,487844,12410.0,-0.021756647864625302,False
2023-03-13,12000.0,12280.0,11880.0,12260.0,468124,12140.0,0.009884678747940691,False
2023-03-14,12260.0,12260.0,11900.0,11950.0,560261,12260.0,-0.02528548123980424,False
2023-03-15,12080.0,12240.0,12050.0,12160.0,416830,11950.0,0.017573221757322177,True
2023-03-16,12040.0,12110.0,11860.0,12100.0,397997,12160.0,-0.004934210526315789,False
2023-03-17,12170.0,12290.0,12070.0,12170.0,406170,12100.0,0.005785123966942148,False
2023-03-20,12170.0,12630.0,12160.0,12230.0,569269,12170.0,0.0049301561216105174,False
2023-03-21,12250.0,12490.0,12170.0,12200.0,341036,12230.0,-0.0024529844644317253,False
2023-03-22,12260.0,12260.0,11850.0,11880.0,723616,12200.0,-0.02622950819672131,False
2023-03-23,11890.0,11940.0,11670.0,11710.0,597260,11880.0,-0.01430976430976431,False
2023-03-24,11720.0,11790.0,11640.0,11710.0,401638,11710.0,0.0,False
2023-03-27,11690.0,11870.0,11580.0,11730.0,530914,11710.0,0.0017079419299743809,False
2023-03-28,11800.0,12430.0,11800.0,12390.0,1041308,11730.0,0.056265984654731455,True
2023-03-29,12400.0,12640.0,12270.0,12630.0,694552,12390.0,0.01937046004842615,True
2023-03-30,12720.0,13450.0,12530.0,13230.0,1600741,12630.0,0.047505938242280284,True
2023-03-31,13430.0,13990.0,13310.0,13860.0,2356691,13230.0,0.047619047619047616,True
2023-04-03,13920.0,14170.0,13680.0,14130.0,1390506,13860.0,0.01948051948051948,True
2023-04-04,14390.0,14810.0,14200.0,14300.0,1765129,14130.0,0.012031139419674451,True
2023-04-05,14320.0,14760.0,14090.0,14600.0,1421166,14300.0,0.02097902097902098,True
2023-04-06,14630.0,14670.0,14250.0,14250.0,944085,14600.0,-0.023972602739726026,False
2023-04-07,14260.0,14320.0,14010.0,14250.0,857892,14250.0,0.0,False
2023-04-10,14200.0,14540.0,14050.0,14440.0,842415,14250.0,0.013333333333333334,True
2023-04-11,14550.0,14690.0,14070.0,14420.0,767428,14440.0,-0.0013850415512465374,False
2023-04-12,14430.0,14810.0,14370.0,14530.0,755005,14420.0,0.0076282940360610264,False
2023-04-13,14590.0,14760.0,14350.0,14700.0,598690,14530.0,0.01169993117687543,True
2023-04-14,14700.0,14750.0,14300.0,14470.0,773401,14700.0,-0.015646258503401362,False
2023-04-17,14560.0,14950.0,14550.0,14840.0,1021699,14470.0,0.025570145127850726,True
2023-04-18,14960.0,15090.0,14610.0,14870.0,1163681,14840.0,0.0020215633423180594,False
2023-04-19,14800.0,14970.0,14540.0,14840.0,724231,14870.0,-0.0020174848688634837,False
2023-04-20,14850.0,15700.0,14750.0,15050.0,2989097,14840.0,0.014150943396226415,True
2023-04-21,15100.0,15140.0,14360.0,14450.0,1071273,15050.0,-0.03986710963455149,False
2023-04-24,14520.0,15200.0,14510.0,14640.0,1013218,14450.0,0.01314878892733564,True
2023-04-25,14780.0,15380.0,14700.0,14920.0,1810001,14640.0,0.01912568306010929,True
2023-04-26,14920.0,14920.0,14100.0,14450.0,1228188,14920.0,-0.03150134048257373,False
2023-04-27,14410.0,14780.0,14040.0,14690.0,917692,14450.0,0.01660899653979239,True
2023-04-28,14700.0,14790.0,14120.0,14140.0,743001,14690.0,-0.037440435670524165,False
2023-05-02,14020.0,14500.0,14020.0,14400.0,387321,14140.0,0.018387553041018388,True
2023-05-03,14370.0,14540.0,14190.0,14300.0,414976,14400.0,-0.006944444444444444,False
2023-05-04,14300.0,14400.0,14070.0,14150.0,353115,14300.0,-0.01048951048951049,False
2023-05-08,14180.0,14520.0,14180.0,14230.0,381077,14150.0,0.005653710247349823,False
2023-05-09,14240.0,14300.0,13880.0,14050.0,401832,14230.0,-0.012649332396345749,False
2023-05-10,14110.0,14160.0,13790.0,13810.0,387608,14050.0,-0.01708185053380783,False
2023-05-11,13860.0,14300.0,13860.0,14250.0,471848,13810.0,0.03186097031136857,True
2023-05-12,14250.0,14250.0,13880.0,14040.0,339262,14250.0,-0.014736842105263158,False
2023-05-15,13930.0,14140.0,13850.0,13890.0,295102,14040.0,-0.010683760683760684,False
2023-05-16,13910.0,13990.0,13740.0,13850.0,206838,13890.0,-0.0028797696184305254,False
2023-05-17,13780.0,13930.0,13610.0,13670.0,389042,13850.0,-0.012996389891696752,False
2023-05-18,13950.0,14350.0,13830.0,14330.0,798800,13670.0,0.048280907095830286,True
2023-05-19,14490.0,14700.0,14380.0,14690.0,902597,14330.0,0.02512212142358688,True
2023-05-22,14690.0,14950.0,14550.0,14650.0,600598,14690.0,-0.002722940776038121,False
2023-05-23,14750.0,14800.0,14400.0,14480.0,414783,14650.0,-0.011604095563139932,False
2023-05-24,14480.0,14610.0,14360.0,14490.0,329726,14480.0,0.0006906077348066298,False
2023-05-25,14400.0,14400.0,14030.0,14290.0,385843,14490.0,-0.013802622498274672,False
2023-05-26,14530.0,14590.0,13930.0,13960.0,572643,14290.0,-0.02309307207837649,False
2023-05-30,14030.0,14180.0,14000.0,14000.0,394731,13960.0,0.0028653295128939827,False
2023-05-31,14020.0,14160.0,13940.0,14080.0,546601,14000.0,0.005714285714285714,False
2023-06-01,14190.0,14370.0,14000.0,14050.0,326336,14080.0,-0.002130681818181818,False
2023-06-02,14070.0,14410.0,14010.0,14380.0,410289,14050.0,0.023487544483985764,True
2023-06-05,14390.0,14460.0,14140.0,14190.0,343162,14380.0,-0.01321279554937413,False
2023-06-07,14200.0,14470.0,14200.0,14310.0,354355,14190.0,0.008456659619450317,False
2023-06-08,14390.0,14420.0,14210.0,14340.0,299867,14310.0,0.0020964360587002098,False
2023-06-09,14450.0,14450.0,14260.0,14380.0,389057,14340.0,0.002789400278940028,False
2023-06-12,14470.0,14640.0,14220.0,14300.0,395615,14380.0,-0.005563282336578581,False
2023-06-13,14320.0,14370.0,14050.0,14160.0,584288,14300.0,-0.009790209790209791,False
2023-06-14,14270.0,14600.0,14240.0,14450.0,676906,14160.0,0.020480225988700564,True
2023-06-15,14500.0,14600.0,14280.0,14400.0,473691,14450.0,-0.0034602076124567475,False
2023-06-16,14500.0,14870.0,14500.0,14770.0,1081666,14400.0,0.025694444444444443,True
2023-06-19,14800.0,15500.0,14800.0,15360.0,3219736,14770.0,0.03994583615436696,True
2023-06-20,15360.0,15370.0,15020.0,15250.0,990891,15360.0,-0.007161458333333333,False
2023-06-21,15200.0,15440.0,14810.0,14900.0,945026,15250.0,-0.022950819672131147,False
2023-06-22,14720.0,14960.0,14720.0,14800.0,564564,14900.0,-0.006711409395973154,False
2023-06-23,14870.0,14870.0,14060.0,14120.0,1016849,14800.0,-0.04594594594594595,False
2023-06-26,14120.0,14210.0,13850.0,14070.0,517045,14120.0,-0.0035410764872521247,False
2023-06-27,14080.0,14090.0,13840.0,13910.0,464734,14070.0,-0.011371712864250177,False
2023-06-28,14020.0,14030.0,13680.0,13690.0,515282,13910.0,-0.015815959741193385,False
2023-06-29,13990.0,14670.0,13870.0,14230.0,1332257,13690.0,0.039444850255661065,True
2023-06-30,14250.0,14750.0,14250.0,14600.0,970865,14230.0,0.02600140548137737,True
2023-07-03,14800.0,14810.0,14450.0,14580.0,525261,14600.0,-0.0013698630136986301,False
2023-07-04,14530.0,14700.0,14410.0,14690.0,480718,14580.0,0.0075445816186556925,False
2023-07-05,14730.0,14730.0,14520.0,14590.0,422749,14690.0,-0.0068073519400953025,False
2023-07-06,14590.0,14840.0,14510.0,14640.0,618200,14590.0,0.003427004797806717,False
2023-07-07,14640.0,15160.0,14510.0,14980.0,1134500,14640.0,0.023224043715846996,True
2023-07-10,15200.0,15500.0,14960.0,15240.0,1930538,14980.0,0.017356475300400534,True
2023-07-11,15450.0,17720.0,15310.0,17220.0,15724665,15240.0,0.12992125984251968,True
2023-07-12,17070.0,17500.0,16800.0,17450.0,4644305,17220.0,0.013356562137049941,True
